"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2014,133,"Maya Angelou PCS","Economy","grade 8","read","full_year",72,71,21,10,40,21,0
2014,133,"Maya Angelou PCS","Direct Cert","all","math","full_year",126,125,37,28,60,35,2
2014,133,"Maya Angelou PCS","Direct Cert","all","read","full_year",126,125,35,22,68,34,1
2014,133,"Maya Angelou PCS","Direct Cert","grade 7","math","full_year",52,52,18,17,17,17,1
2014,133,"Maya Angelou PCS","Direct Cert","grade 7","read","full_year",52,52,13,11,28,12,1
2014,133,"Maya Angelou PCS","Direct Cert","grade 10","math","full_year",26,25,4,4,17,3,1
2014,133,"Maya Angelou PCS","Direct Cert","grade 10","read","full_year",26,25,7,4,14,7,0
2014,133,"Maya Angelou PCS","Direct Cert","grade 8","math","full_year",48,48,15,7,26,15,0
2014,133,"Maya Angelou PCS","Direct Cert","grade 8","read","full_year",48,48,15,7,26,15,0
2014,116,"E.L. Haynes PCS","All","all","math","full_year",571,571,363,49,159,262,101
2014,116,"E.L. Haynes PCS","All","all","read","full_year",571,571,316,48,207,256,60
2014,116,"E.L. Haynes PCS","All","grade 8","math","full_year",99,99,70,4,25,54,16
2014,116,"E.L. Haynes PCS","All","grade 8","read","full_year",99,99,57,12,30,49,8
2014,116,"E.L. Haynes PCS","All","grade 5","math","full_year",50,50,34,6,10,28,6
2014,116,"E.L. Haynes PCS","All","grade 5","read","full_year",50,50,27,2,21,25,2
2014,116,"E.L. Haynes PCS","All","grade 3","math","full_year",73,73,31,13,29,27,4
2014,116,"E.L. Haynes PCS","All","grade 3","read","full_year",73,73,34,16,23,32,2
2014,116,"E.L. Haynes PCS","All","grade 4","math","full_year",74,74,52,7,15,28,24
2014,116,"E.L. Haynes PCS","All","grade 4","read","full_year",74,74,45,5,24,36,9
2014,116,"E.L. Haynes PCS","All","grade 7","math","full_year",100,100,70,2,28,42,28
2014,116,"E.L. Haynes PCS","All","grade 7","read","full_year",100,100,74,1,25,45,29
2014,116,"E.L. Haynes PCS","All","grade 6","math","full_year",97,97,58,10,29,40,18
2014,116,"E.L. Haynes PCS","All","grade 6","read","full_year",97,97,44,8,45,38,6
2014,116,"E.L. Haynes PCS","All","grade 10","math","full_year",78,78,48,7,23,43,5
2014,116,"E.L. Haynes PCS","All","grade 10","read","full_year",78,78,35,4,39,31,4
2014,116,"E.L. Haynes PCS","MALE","all","math","full_year",302,302,179,25,98,129,50
2014,116,"E.L. Haynes PCS","MALE","all","read","full_year",302,302,156,30,116,130,26
2014,116,"E.L. Haynes PCS","MALE","grade 4","math","full_year",34,34,23,4,7,14,9
2014,116,"E.L. Haynes PCS","MALE","grade 4","read","full_year",34,34,18,4,12,16,2
2014,116,"E.L. Haynes PCS","MALE","grade 3","math","full_year",41,41,14,7,20,12,2
2014,116,"E.L. Haynes PCS","MALE","grade 3","read","full_year",41,41,15,9,17,14,1
2014,116,"E.L. Haynes PCS","MALE","grade 6","math","full_year",57,57,33,4,20,23,10
2014,116,"E.L. Haynes PCS","MALE","grade 6","read","full_year",57,57,27,5,25,23,4
2014,116,"E.L. Haynes PCS","MALE","grade 8","math","full_year",48,48,30,3,15,25,5
2014,116,"E.L. Haynes PCS","MALE","grade 8","read","full_year",48,48,27,7,14,24,3
2014,116,"E.L. Haynes PCS","MALE","grade 5","math","full_year",30,30,18,4,8,15,3
2014,116,"E.L. Haynes PCS","MALE","grade 5","read","full_year",30,30,14,1,15,13,1
2014,116,"E.L. Haynes PCS","MALE","grade 7","math","full_year",53,53,38,1,14,21,17
2014,116,"E.L. Haynes PCS","MALE","grade 7","read","full_year",53,53,38,1,14,25,13
2014,116,"E.L. Haynes PCS","MALE","grade 10","math","full_year",39,39,23,2,14,19,4
2014,116,"E.L. Haynes PCS","MALE","grade 10","read","full_year",39,39,17,3,19,15,2
2014,116,"E.L. Haynes PCS","FEMALE","all","math","full_year",269,269,184,24,61,133,51
2014,116,"E.L. Haynes PCS","FEMALE","all","read","full_year",269,269,160,18,91,126,34
2014,116,"E.L. Haynes PCS","FEMALE","grade 8","math","full_year",51,51,40,1,10,29,11
2014,116,"E.L. Haynes PCS","FEMALE","grade 8","read","full_year",51,51,30,5,16,25,5
2014,116,"E.L. Haynes PCS","FEMALE","grade 3","math","full_year",32,32,17,6,9,15,2
2014,116,"E.L. Haynes PCS","FEMALE","grade 3","read","full_year",32,32,19,7,6,18,1
2014,116,"E.L. Haynes PCS","FEMALE","grade 7","math","full_year",47,47,32,1,14,21,11
2014,116,"E.L. Haynes PCS","FEMALE","grade 7","read","full_year",47,47,36,0,11,20,16
2014,116,"E.L. Haynes PCS","FEMALE","grade 4","math","full_year",40,40,29,3,8,14,15
2014,116,"E.L. Haynes PCS","FEMALE","grade 4","read","full_year",40,40,27,1,12,20,7
2014,116,"E.L. Haynes PCS","FEMALE","grade 6","math","full_year",40,40,25,6,9,17,8
2014,116,"E.L. Haynes PCS","FEMALE","grade 6","read","full_year",40,40,17,3,20,15,2
2014,116,"E.L. Haynes PCS","FEMALE","grade 10","math","full_year",39,39,25,5,9,24,1
2014,116,"E.L. Haynes PCS","FEMALE","grade 10","read","full_year",39,39,18,1,20,16,2
2014,116,"E.L. Haynes PCS","BL7","all","math","full_year",265,265,159,27,79,123,36
2014,116,"E.L. Haynes PCS","BL7","all","read","full_year",265,265,142,23,100,122,20
2014,116,"E.L. Haynes PCS","BL7","grade 4","math","full_year",29,29,21,5,3,16,5
2014,116,"E.L. Haynes PCS","BL7","grade 4","read","full_year",29,29,17,3,9,16,1
2014,116,"E.L. Haynes PCS","BL7","grade 3","math","full_year",38,38,12,8,18,11,1
2014,116,"E.L. Haynes PCS","BL7","grade 3","read","full_year",38,38,17,9,12,17,0
2014,116,"E.L. Haynes PCS","BL7","grade 8","math","full_year",42,42,31,1,10,26,5
2014,116,"E.L. Haynes PCS","BL7","grade 8","read","full_year",42,42,24,5,13,22,2
2014,116,"E.L. Haynes PCS","BL7","grade 7","math","full_year",48,48,28,2,18,16,12
2014,116,"E.L. Haynes PCS","BL7","grade 7","read","full_year",48,48,31,1,16,18,13
2014,116,"E.L. Haynes PCS","BL7","grade 6","math","full_year",42,42,23,5,14,14,9
2014,116,"E.L. Haynes PCS","BL7","grade 6","read","full_year",42,42,19,2,21,17,2
2014,116,"E.L. Haynes PCS","BL7","grade 10","math","full_year",42,42,28,4,10,26,2
2014,116,"E.L. Haynes PCS","BL7","grade 10","read","full_year",42,42,22,3,17,20,2
2014,116,"E.L. Haynes PCS","HI7","all","math","full_year",223,223,132,22,69,105,27
2014,116,"E.L. Haynes PCS","HI7","all","read","full_year",223,223,105,25,93,87,18
2014,116,"E.L. Haynes PCS","HI7","grade 7","math","full_year",35,35,26,0,9,18,8
2014,116,"E.L. Haynes PCS","HI7","grade 7","read","full_year",35,35,27,0,8,19,8
2014,116,"E.L. Haynes PCS","HI7","grade 8","math","full_year",47,47,29,3,15,22,7
2014,116,"E.L. Haynes PCS","HI7","grade 8","read","full_year",47,47,25,7,15,20,5
2014,116,"E.L. Haynes PCS","HI7","grade 6","math","full_year",46,46,29,5,12,23,6
2014,116,"E.L. Haynes PCS","HI7","grade 6","read","full_year",46,46,20,6,20,17,3
2014,116,"E.L. Haynes PCS","HI7","grade 10","math","full_year",33,33,17,3,13,14,3
2014,116,"E.L. Haynes PCS","HI7","grade 10","read","full_year",33,33,11,1,21,10,1
2014,116,"E.L. Haynes PCS","MU7","all","math","full_year",27,27,21,0,6,11,10
2014,116,"E.L. Haynes PCS","MU7","all","read","full_year",27,27,20,0,7,17,3
2014,116,"E.L. Haynes PCS","WH7","all","math","full_year",46,46,42,0,4,17,25
2014,116,"E.L. Haynes PCS","WH7","all","read","full_year",46,46,43,0,3,24,19
2014,116,"E.L. Haynes PCS","SPED","all","math","full_year",118,118,36,31,51,29,7
2014,116,"E.L. Haynes PCS","SPED","all","read","full_year",118,118,28,33,57,25,3
2014,116,"E.L. Haynes PCS","SPED","grade 8","math","full_year",28,28,13,3,12,12,1
2014,116,"E.L. Haynes PCS","SPED","grade 8","read","full_year",28,28,9,9,10,8,1
2014,116,"E.L. Haynes PCS","LEP","all","math","full_year",180,180,90,26,64,73,17
2014,116,"E.L. Haynes PCS","LEP","all","read","full_year",180,180,63,28,89,55,8
2014,116,"E.L. Haynes PCS","LEP","grade 3","math","full_year",26,26,10,6,10,10,0
2014,116,"E.L. Haynes PCS","LEP","grade 3","read","full_year",26,26,8,8,10,7,1
2014,116,"E.L. Haynes PCS","LEP","grade 8","math","full_year",30,30,14,3,13,13,1
2014,116,"E.L. Haynes PCS","LEP","grade 8","read","full_year",30,30,8,7,15,8,0
2014,116,"E.L. Haynes PCS","LEP","grade 7","math","full_year",39,39,27,0,12,16,11
2014,116,"E.L. Haynes PCS","LEP","grade 7","read","full_year",39,39,26,1,12,19,7
2014,116,"E.L. Haynes PCS","LEP","grade 6","math","full_year",27,27,13,6,8,10,3
2014,116,"E.L. Haynes PCS","LEP","grade 6","read","full_year",27,27,5,7,15,5,0
2014,116,"E.L. Haynes PCS","Economy","all","math","full_year",393,393,235,36,122,186,49
2014,116,"E.L. Haynes PCS","Economy","all","read","full_year",393,393,195,37,161,162,33
2014,116,"E.L. Haynes PCS","Economy","grade 5","math","full_year",34,34,22,5,7,20,2
2014,116,"E.L. Haynes PCS","Economy","grade 5","read","full_year",34,34,17,2,15,17,0
2014,116,"E.L. Haynes PCS","Economy","grade 3","math","full_year",47,47,14,10,23,13,1
2014,116,"E.L. Haynes PCS","Economy","grade 3","read","full_year",47,47,15,12,20,15,0
2014,116,"E.L. Haynes PCS","Economy","grade 7","math","full_year",74,74,50,2,22,32,18
2014,116,"E.L. Haynes PCS","Economy","grade 7","read","full_year",74,74,56,0,18,36,20
2014,116,"E.L. Haynes PCS","Economy","grade 8","math","full_year",71,71,49,3,19,39,10
2014,116,"E.L. Haynes PCS","Economy","grade 8","read","full_year",71,71,40,9,22,35,5
2014,116,"E.L. Haynes PCS","Economy","grade 6","math","full_year",77,77,46,7,24,34,12
2014,116,"E.L. Haynes PCS","Economy","grade 6","read","full_year",77,77,32,6,39,27,5
2014,116,"E.L. Haynes PCS","Economy","grade 4","math","full_year",39,39,21,6,12,18,3
2014,116,"E.L. Haynes PCS","Economy","grade 4","read","full_year",39,39,17,4,18,15,2
2014,116,"E.L. Haynes PCS","Economy","grade 10","math","full_year",51,51,33,3,15,30,3
2014,116,"E.L. Haynes PCS","Economy","grade 10","read","full_year",51,51,18,4,29,17,1
2014,116,"E.L. Haynes PCS","Direct Cert","all","math","full_year",199,199,112,24,63,89,23
2014,116,"E.L. Haynes PCS","Direct Cert","all","read","full_year",199,199,88,23,88,76,12
2014,116,"E.L. Haynes PCS","Direct Cert","grade 7","math","full_year",38,38,21,2,15,12,9
2014,116,"E.L. Haynes PCS","Direct Cert","grade 7","read","full_year",38,38,26,0,12,18,8
2014,116,"E.L. Haynes PCS","Direct Cert","grade 8","math","full_year",36,36,26,2,8,22,4
2014,116,"E.L. Haynes PCS","Direct Cert","grade 8","read","full_year",36,36,19,5,12,18,1
2014,116,"E.L. Haynes PCS","Direct Cert","grade 6","math","full_year",35,35,19,5,11,15,4
2014,116,"E.L. Haynes PCS","Direct Cert","grade 6","read","full_year",35,35,15,4,16,13,2
2014,116,"E.L. Haynes PCS","Direct Cert","grade 10","math","full_year",27,27,17,2,8,16,1
2014,116,"E.L. Haynes PCS","Direct Cert","grade 10","read","full_year",27,27,5,3,19,5,0
2014,129,"KIPP DC PCS","All","all","math","full_year",1417,1415,1095,77,243,678,417
2014,129,"KIPP DC PCS","All","all","read","full_year",1417,1414,844,103,467,720,124
2014,129,"KIPP DC PCS","All","grade 3","math","full_year",188,188,139,10,39,94,45
2014,129,"KIPP DC PCS","All","grade 3","read","full_year",188,188,78,23,87,76,2
2014,129,"KIPP DC PCS","All","grade 5","math","full_year",254,253,159,25,69,97,62
2014,129,"KIPP DC PCS","All","grade 5","read","full_year",254,253,163,27,63,146,17
2014,129,"KIPP DC PCS","All","grade 7","math","full_year",228,228,204,5,19,126,78
2014,129,"KIPP DC PCS","All","grade 7","read","full_year",228,228,154,3,71,113,41
2014,129,"KIPP DC PCS","All","grade 10","math","full_year",108,108,103,0,5,65,38
2014,129,"KIPP DC PCS","All","grade 10","read","full_year",108,107,76,5,26,56,20
2014,129,"KIPP DC PCS","All","grade 4","math","full_year",179,179,121,20,38,83,38
2014,129,"KIPP DC PCS","All","grade 4","read","full_year",179,179,99,18,62,92,7
2014,129,"KIPP DC PCS","All","grade 6","math","full_year",246,246,178,14,54,113,65
2014,129,"KIPP DC PCS","All","grade 6","read","full_year",246,246,116,21,109,107,9
2014,129,"KIPP DC PCS","All","grade 8","math","full_year",214,213,191,3,19,100,91
2014,129,"KIPP DC PCS","All","grade 8","read","full_year",214,213,158,6,49,130,28
2014,129,"KIPP DC PCS","MALE","all","math","full_year",659,657,479,53,125,308,171
2014,129,"KIPP DC PCS","MALE","all","read","full_year",659,657,344,74,239,306,38
2014,129,"KIPP DC PCS","MALE","grade 5","math","full_year",124,123,75,17,31,53,22
2014,129,"KIPP DC PCS","MALE","grade 5","read","full_year",124,123,67,20,36,62,5
2014,129,"KIPP DC PCS","MALE","grade 3","math","full_year",96,96,66,8,22,44,22
2014,129,"KIPP DC PCS","MALE","grade 3","read","full_year",96,96,32,19,45,31,1
2014,129,"KIPP DC PCS","MALE","grade 4","math","full_year",86,86,55,10,21,34,21
2014,129,"KIPP DC PCS","MALE","grade 4","read","full_year",86,86,48,12,26,45,3
2014,129,"KIPP DC PCS","MALE","grade 7","math","full_year",106,106,92,4,10,61,31
2014,129,"KIPP DC PCS","MALE","grade 7","read","full_year",106,106,62,2,42,50,12
2014,129,"KIPP DC PCS","MALE","grade 8","math","full_year",91,90,76,2,12,46,30
2014,129,"KIPP DC PCS","MALE","grade 8","read","full_year",91,90,61,3,26,54,7
2014,129,"KIPP DC PCS","MALE","grade 6","math","full_year",122,122,84,12,26,54,30
2014,129,"KIPP DC PCS","MALE","grade 6","read","full_year",122,122,52,16,54,47,5
2014,129,"KIPP DC PCS","MALE","grade 10","math","full_year",34,34,31,0,3,16,15
2014,129,"KIPP DC PCS","MALE","grade 10","read","full_year",34,34,22,2,10,17,5
2014,129,"KIPP DC PCS","FEMALE","all","math","full_year",758,758,616,24,118,370,246
2014,129,"KIPP DC PCS","FEMALE","all","read","full_year",758,757,500,29,228,414,86
2014,129,"KIPP DC PCS","FEMALE","grade 3","math","full_year",92,92,73,2,17,50,23
2014,129,"KIPP DC PCS","FEMALE","grade 3","read","full_year",92,92,46,4,42,45,1
2014,129,"KIPP DC PCS","FEMALE","grade 7","math","full_year",122,122,112,1,9,65,47
2014,129,"KIPP DC PCS","FEMALE","grade 7","read","full_year",122,122,92,1,29,63,29
2014,129,"KIPP DC PCS","FEMALE","grade 10","math","full_year",74,74,72,0,2,49,23
2014,129,"KIPP DC PCS","FEMALE","grade 10","read","full_year",74,73,54,3,16,39,15
2014,129,"KIPP DC PCS","FEMALE","grade 4","math","full_year",93,93,66,10,17,49,17
2014,129,"KIPP DC PCS","FEMALE","grade 4","read","full_year",93,93,51,6,36,47,4
2014,129,"KIPP DC PCS","FEMALE","grade 6","math","full_year",124,124,94,2,28,59,35
2014,129,"KIPP DC PCS","FEMALE","grade 6","read","full_year",124,124,64,5,55,60,4
2014,129,"KIPP DC PCS","FEMALE","grade 5","math","full_year",130,130,84,8,38,44,40
2014,129,"KIPP DC PCS","FEMALE","grade 5","read","full_year",130,130,96,7,27,84,12
2014,129,"KIPP DC PCS","FEMALE","grade 8","math","full_year",123,123,115,1,7,54,61
2014,129,"KIPP DC PCS","FEMALE","grade 8","read","full_year",123,123,97,3,23,76,21
2014,129,"KIPP DC PCS","BL7","all","math","full_year",1405,1403,1083,77,243,673,410
2014,129,"KIPP DC PCS","BL7","all","read","full_year",1405,1402,833,103,466,712,121
2014,129,"KIPP DC PCS","BL7","grade 3","math","full_year",188,188,139,10,39,94,45
2014,129,"KIPP DC PCS","BL7","grade 3","read","full_year",188,188,78,23,87,76,2
2014,129,"KIPP DC PCS","BL7","grade 5","math","full_year",254,253,159,25,69,97,62
2014,129,"KIPP DC PCS","BL7","grade 5","read","full_year",254,253,163,27,63,146,17
2014,129,"KIPP DC PCS","BL7","grade 7","math","full_year",222,222,198,5,19,122,76
2014,129,"KIPP DC PCS","BL7","grade 7","read","full_year",222,222,149,3,70,109,40
2014,129,"KIPP DC PCS","BL7","grade 10","math","full_year",108,108,103,0,5,65,38
2014,129,"KIPP DC PCS","BL7","grade 10","read","full_year",108,107,76,5,26,56,20
2014,129,"KIPP DC PCS","BL7","grade 4","math","full_year",176,176,118,20,38,82,36
2014,129,"KIPP DC PCS","BL7","grade 4","read","full_year",176,176,96,18,62,90,6
2014,129,"KIPP DC PCS","BL7","grade 6","math","full_year",244,244,176,14,54,113,63
2014,129,"KIPP DC PCS","BL7","grade 6","read","full_year",244,244,114,21,109,106,8
2014,129,"KIPP DC PCS","BL7","grade 8","math","full_year",213,212,190,3,19,100,90
2014,129,"KIPP DC PCS","BL7","grade 8","read","full_year",213,212,157,6,49,129,28
2014,129,"KIPP DC PCS","SPED","all","math","full_year",247,247,109,56,82,90,19
2014,129,"KIPP DC PCS","SPED","all","read","full_year",247,247,54,72,121,49,5
