Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
125-2013-14-Multiracial-Suspended 1+-External,125,2013-14,Multiracial,Suspended 1+,0,7.96999979,External,11
125-2013-14-Multiracial-Suspended 11+-External,125,2013-14,Multiracial,Suspended 11+,0,0.360000014,External,11
125-2013-14-Special Education-Suspended 11+-External,125,2013-14,Special Education,Suspended 11+,0,1.049999952,External,26
125-2013-14-Special Education-Suspended 1+-External,125,2013-14,Special Education,Suspended 1+,11.53999996,30.17000008,External,26
125-2013-14-White non-Hispanic-Suspended 11+-External,125,2013-14,White non-Hispanic,Suspended 11+,0,0.07,External,154
125-2013-14-White non-Hispanic-Suspended 1+-External,125,2013-14,White non-Hispanic,Suspended 1+,1.299999952,1.809999943,External,154
126-2013-14-All Students-Suspended 1+-External,126,2013-14,All Students,Suspended 1+,0,1.179999948,External,478
126-2013-14-All Students-Suspended 11+-External,126,2013-14,All Students,Suspended 11+,0,0.01,External,478
126-2013-14-All Students-Total Suspensions-External,126,2013-14,All Students,Total Suspensions,0,201,External,478
126-2013-14-All Students-Expulsion Rate-External,126,2013-14,All Students,Expulsion Rate,0,0.02,External,478
126-2013-14-All Students-Expulsions-External,126,2013-14,All Students,Expulsions,0,3,External,478
126-2013-14-Asian-Suspended 11+-External,126,2013-14,Asian,Suspended 11+,0,0,External,14
126-2013-14-Asian-Suspended 1+-External,126,2013-14,Asian,Suspended 1+,0,1.669999957,External,14
126-2013-14-Black non-Hispanic-Suspended 11+-External,126,2013-14,Black non-Hispanic,Suspended 11+,0,0.01,External,78
126-2013-14-Black non-Hispanic-Suspended 1+-External,126,2013-14,Black non-Hispanic,Suspended 1+,0,1.669999957,External,78
126-2013-14-Female-Suspended 1+-External,126,2013-14,Female,Suspended 1+,0,0.829999983,External,430
126-2013-14-Female-Suspended 11+-External,126,2013-14,Female,Suspended 11+,0,0,External,430
126-2013-14-Free or Reduced Lunch-Suspended 1+-External,126,2013-14,Free or Reduced Lunch,Suspended 1+,0,1.409999967,External,478
126-2013-14-Free or Reduced Lunch-Suspended 11+-External,126,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.01,External,478
126-2013-14-Hispanic / Latino-Suspended 1+-External,126,2013-14,Hispanic / Latino,Suspended 1+,0,0.109999999,External,383
126-2013-14-Hispanic / Latino-Suspended 11+-External,126,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,383
126-2013-14-Limited English Proficiency-Suspended 11+-External,126,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,49
126-2013-14-Limited English Proficiency-Suspended 1+-External,126,2013-14,Limited English Proficiency,Suspended 1+,0,0.649999976,External,49
126-2013-14-Male-Suspended 1+-External,126,2013-14,Male,Suspended 1+,0,1.570000052,External,48
126-2013-14-Male-Suspended 11+-External,126,2013-14,Male,Suspended 11+,0,0.01,External,48
127-2013-14-All Students-Suspended 11+-External,127,2013-14,All Students,Suspended 11+,0,1.080000043,External,322
127-2013-14-All Students-Total Suspensions-External,127,2013-14,All Students,Total Suspensions,67,4867,External,322
127-2013-14-All Students-Expulsions-External,127,2013-14,All Students,Expulsions,1,76,External,322
127-2013-14-All Students-Expulsion Rate-External,127,2013-14,All Students,Expulsion Rate,0.31,0.39,External,322
127-2013-14-All Students-Suspended 1+-External,127,2013-14,All Students,Suspended 1+,20.19000053,24.87000084,External,322
127-2013-14-Black non-Hispanic-Suspended 1+-External,127,2013-14,Black non-Hispanic,Suspended 1+,26.57999992,29.79999924,External,79
127-2013-14-Black non-Hispanic-Suspended 11+-External,127,2013-14,Black non-Hispanic,Suspended 11+,0,1.320000052,External,79
127-2013-14-Female-Suspended 11+-External,127,2013-14,Female,Suspended 11+,0,0.819999993,External,161
127-2013-14-Female-Suspended 1+-External,127,2013-14,Female,Suspended 1+,11.80000019,20.42000008,External,161
127-2013-14-Free or Reduced Lunch-Suspended 1+-External,127,2013-14,Free or Reduced Lunch,Suspended 1+,20.19000053,28.70999908,External,322
127-2013-14-Free or Reduced Lunch-Suspended 11+-External,127,2013-14,Free or Reduced Lunch,Suspended 11+,0,1.320000052,External,322
127-2013-14-Hispanic / Latino-Suspended 11+-External,127,2013-14,Hispanic / Latino,Suspended 11+,0,0.939999998,External,240
127-2013-14-Hispanic / Latino-Suspended 1+-External,127,2013-14,Hispanic / Latino,Suspended 1+,18.32999992,28.64999962,External,240
127-2013-14-Limited English Proficiency-Suspended 11+-External,127,2013-14,Limited English Proficiency,Suspended 11+,0,0.479999989,External,88
127-2013-14-Limited English Proficiency-Suspended 1+-External,127,2013-14,Limited English Proficiency,Suspended 1+,31.81999969,18.63999939,External,88
127-2013-14-Male-Suspended 1+-External,127,2013-14,Male,Suspended 1+,28.56999969,29.15999985,External,161
127-2013-14-Male-Suspended 11+-External,127,2013-14,Male,Suspended 11+,0,1.330000043,External,161
127-2013-14-Special Education-Suspended 1+-External,127,2013-14,Special Education,Suspended 1+,38.45999908,35.13999939,External,39
127-2013-14-Special Education-Suspended 11+-External,127,2013-14,Special Education,Suspended 11+,0,1.529999971,External,39
128-2013-14-All Students-Suspended 11+-External,128,2013-14,All Students,Suspended 11+,0,0.02,External,116
128-2013-14-All Students-Expulsion Rate-External,128,2013-14,All Students,Expulsion Rate,0.86,0.06,External,116
128-2013-14-All Students-Expulsions-External,128,2013-14,All Students,Expulsions,1,3,External,116
128-2013-14-All Students-Suspended 1+-External,128,2013-14,All Students,Suspended 1+,0.860000014,1.080000043,External,116
128-2013-14-All Students-Total Suspensions-External,128,2013-14,All Students,Total Suspensions,1,56,External,116
128-2013-14-Black non-Hispanic-Suspended 1+-External,128,2013-14,Black non-Hispanic,Suspended 1+,1.409999967,2.069999933,External,71
128-2013-14-Black non-Hispanic-Suspended 11+-External,128,2013-14,Black non-Hispanic,Suspended 11+,0,0.039999999,External,71
128-2013-14-Female-Suspended 1+-External,128,2013-14,Female,Suspended 1+,1.789999962,0.810000002,External,56
128-2013-14-Female-Suspended 11+-External,128,2013-14,Female,Suspended 11+,0,0,External,56
128-2013-14-Free or Reduced Lunch-Suspended 1+-External,128,2013-14,Free or Reduced Lunch,Suspended 1+,0.860000014,1.360000014,External,116
128-2013-14-Free or Reduced Lunch-Suspended 11+-External,128,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.029999999,External,116
128-2013-14-Hispanic / Latino-Suspended 11+-External,128,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,45
128-2013-14-Hispanic / Latino-Suspended 1+-External,128,2013-14,Hispanic / Latino,Suspended 1+,0,0,External,45
128-2013-14-Male-Suspended 1+-External,128,2013-14,Male,Suspended 1+,0,1.450000048,External,58
128-2013-14-Male-Suspended 11+-External,128,2013-14,Male,Suspended 11+,0,0.050000001,External,58
130-2013-14-All Students-Total Suspensions-External,130,2013-14,All Students,Total Suspensions,58,1502,External,426
130-2013-14-All Students-Suspended 11+-External,130,2013-14,All Students,Suspended 11+,0,0,External,426
130-2013-14-All Students-Expulsion Rate-External,130,2013-14,All Students,Expulsion Rate,0,0.02,External,426
130-2013-14-All Students-Suspended 1+-External,130,2013-14,All Students,Suspended 1+,13.38000011,4.03000021,External,426
130-2013-14-All Students-Expulsions-External,130,2013-14,All Students,Expulsions,0,6,External,426
130-2013-14-Black non-Hispanic-Suspended 1+-External,130,2013-14,Black non-Hispanic,Suspended 1+,14.69999981,5.440000057,External,381
130-2013-14-Black non-Hispanic-Suspended 11+-External,130,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,381
130-2013-14-Female-Suspended 1+-External,130,2013-14,Female,Suspended 1+,11.31999969,2.390000105,External,212
130-2013-14-Female-Suspended 11+-External,130,2013-14,Female,Suspended 11+,0,0,External,212
130-2013-14-Free or Reduced Lunch-Suspended 1+-External,130,2013-14,Free or Reduced Lunch,Suspended 1+,14.77999973,4.829999924,External,345
130-2013-14-Free or Reduced Lunch-Suspended 11+-External,130,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,345
130-2013-14-Hispanic / Latino-Suspended 1+-External,130,2013-14,Hispanic / Latino,Suspended 1+,3.230000019,2.619999886,External,31
130-2013-14-Hispanic / Latino-Suspended 11+-External,130,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,31
130-2013-14-Limited English Proficiency-Suspended 11+-External,130,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,14
130-2013-14-Limited English Proficiency-Suspended 1+-External,130,2013-14,Limited English Proficiency,Suspended 1+,0,1.590000033,External,14
130-2013-14-Male-Suspended 11+-External,130,2013-14,Male,Suspended 11+,0,0.01,External,214
130-2013-14-Male-Suspended 1+-External,130,2013-14,Male,Suspended 1+,15.42000008,5.650000095,External,214
130-2013-14-Multiracial-Suspended 11+-External,130,2013-14,Multiracial,Suspended 11+,0,0,External,10
130-2013-14-Multiracial-Suspended 1+-External,130,2013-14,Multiracial,Suspended 1+,0,1.389999986,External,10
130-2013-14-Special Education-Suspended 11+-External,130,2013-14,Special Education,Suspended 11+,0,0,External,30
130-2013-14-Special Education-Suspended 1+-External,130,2013-14,Special Education,Suspended 1+,16.67000008,7.199999809,External,30
131-2013-14-All Students-Suspended 11+-External,131,2013-14,All Students,Suspended 11+,0,0.059999999,External,380
131-2013-14-All Students-Expulsions-External,131,2013-14,All Students,Expulsions,1,18,External,380
131-2013-14-All Students-Suspended 1+-External,131,2013-14,All Students,Suspended 1+,5,7.079999924,External,380
131-2013-14-All Students-Expulsion Rate-External,131,2013-14,All Students,Expulsion Rate,0.26,0.04,External,380
131-2013-14-All Students-Total Suspensions-External,131,2013-14,All Students,Total Suspensions,19,3627,External,380
131-2013-14-Black non-Hispanic-Suspended 1+-External,131,2013-14,Black non-Hispanic,Suspended 1+,5.670000076,9.460000038,External,335
131-2013-14-Black non-Hispanic-Suspended 11+-External,131,2013-14,Black non-Hispanic,Suspended 11+,0,0.090000004,External,335
131-2013-14-Female-Suspended 11+-External,131,2013-14,Female,Suspended 11+,0,0.029999999,External,187
131-2013-14-Female-Suspended 1+-External,131,2013-14,Female,Suspended 1+,1.070000052,4.739999771,External,187
131-2013-14-Free or Reduced Lunch-Suspended 11+-External,131,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.079999998,External,300
131-2013-14-Free or Reduced Lunch-Suspended 1+-External,131,2013-14,Free or Reduced Lunch,Suspended 1+,5.670000076,8.449999809,External,300
131-2013-14-Hispanic / Latino-Suspended 11+-External,131,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,42
131-2013-14-Hispanic / Latino-Suspended 1+-External,131,2013-14,Hispanic / Latino,Suspended 1+,0,5.489999771,External,42
131-2013-14-Limited English Proficiency-Suspended 1+-External,131,2013-14,Limited English Proficiency,Suspended 1+,0,2.680000067,External,34
131-2013-14-Limited English Proficiency-Suspended 11+-External,131,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,34
131-2013-14-Male-Suspended 11+-External,131,2013-14,Male,Suspended 11+,0,0.090000004,External,192
131-2013-14-Male-Suspended 1+-External,131,2013-14,Male,Suspended 1+,8.850000381,9.390000343,External,192
131-2013-14-Special Education-Suspended 11+-External,131,2013-14,Special Education,Suspended 11+,0,0.140000001,External,25
131-2013-14-Special Education-Suspended 1+-External,131,2013-14,Special Education,Suspended 1+,24,13.56000042,External,25
132-2013-14-All Students-Expulsion Rate-External,132,2013-14,All Students,Expulsion Rate,0,0,External,303
132-2013-14-All Students-Suspended 11+-External,132,2013-14,All Students,Suspended 11+,0,0,External,303
132-2013-14-All Students-Total Suspensions-External,132,2013-14,All Students,Total Suspensions,5,341,External,303
132-2013-14-All Students-Expulsions-External,132,2013-14,All Students,Expulsions,0,0,External,303
132-2013-14-All Students-Suspended 1+-External,132,2013-14,All Students,Suspended 1+,1.649999976,1.789999962,External,303
132-2013-14-Black non-Hispanic-Suspended 1+-External,132,2013-14,Black non-Hispanic,Suspended 1+,1.679999948,2.369999886,External,298
132-2013-14-Black non-Hispanic-Suspended 11+-External,132,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,298
132-2013-14-Female-Suspended 1+-External,132,2013-14,Female,Suspended 1+,0.720000029,1.080000043,External,139
132-2013-14-Female-Suspended 11+-External,132,2013-14,Female,Suspended 11+,0,0,External,139
132-2013-14-Free or Reduced Lunch-Suspended 1+-External,132,2013-14,Free or Reduced Lunch,Suspended 1+,1.850000024,2.069999933,External,270
132-2013-14-Free or Reduced Lunch-Suspended 11+-External,132,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,270
132-2013-14-Male-Suspended 11+-External,132,2013-14,Male,Suspended 11+,0,0,External,164
132-2013-14-Male-Suspended 1+-External,132,2013-14,Male,Suspended 1+,2.440000057,2.50999999,External,164
132-2013-14-Special Education-Suspended 11+-External,132,2013-14,Special Education,Suspended 11+,0,0,External,23
132-2013-14-Special Education-Suspended 1+-External,132,2013-14,Special Education,Suspended 1+,0,1.960000038,External,23
133-2013-14-All Students-Total Suspensions-External,133,2013-14,All Students,Total Suspensions,54,2337,External,153
133-2013-14-All Students-Expulsions-External,133,2013-14,All Students,Expulsions,1,34,External,153
133-2013-14-All Students-Expulsion Rate-External,133,2013-14,All Students,Expulsion Rate,0.65,0.38,External,153
133-2013-14-All Students-Suspended 11+-External,133,2013-14,All Students,Suspended 11+,4.579999924,1.220000029,External,153
133-2013-14-All Students-Suspended 1+-External,133,2013-14,All Students,Suspended 1+,32.68000031,25.85000038,External,153
133-2013-14-Black non-Hispanic-Suspended 11+-External,133,2013-14,Black non-Hispanic,Suspended 11+,4.579999924,1.539999962,External,153
133-2013-14-Black non-Hispanic-Suspended 1+-External,133,2013-14,Black non-Hispanic,Suspended 1+,32.68000031,30.87999916,External,153
133-2013-14-Female-Suspended 11+-External,133,2013-14,Female,Suspended 11+,4.230000019,0.939999998,External,71
133-2013-14-Female-Suspended 1+-External,133,2013-14,Female,Suspended 1+,36.61999893,20.94000053,External,71
133-2013-14-Free or Reduced Lunch-Suspended 11+-External,133,2013-14,Free or Reduced Lunch,Suspended 11+,4.610000134,1.519999981,External,152
133-2013-14-Free or Reduced Lunch-Suspended 1+-External,133,2013-14,Free or Reduced Lunch,Suspended 1+,32.24000168,30.02000046,External,152
133-2013-14-Male-Suspended 1+-External,133,2013-14,Male,Suspended 1+,29.27000046,30.69000053,External,82
133-2013-14-Male-Suspended 11+-External,133,2013-14,Male,Suspended 11+,4.880000114,1.49000001,External,82
133-2013-14-Special Education-Suspended 11+-External,133,2013-14,Special Education,Suspended 11+,11.89999962,1.539999962,External,42
133-2013-14-Special Education-Suspended 1+-External,133,2013-14,Special Education,Suspended 1+,42.86000061,35.02000046,External,42
134-2013-14-All Students-Expulsion Rate-External,134,2013-14,All Students,Expulsion Rate,0,0.09,External,280
134-2013-14-All Students-Suspended 1+-External,134,2013-14,All Students,Suspended 1+,6.789999962,9.890000343,External,280
134-2013-14-All Students-Expulsions-External,134,2013-14,All Students,Expulsions,0,52,External,280
134-2013-14-All Students-Total Suspensions-External,134,2013-14,All Students,Total Suspensions,21,5964,External,280
134-2013-14-All Students-Suspended 11+-External,134,2013-14,All Students,Suspended 11+,0,0.239999995,External,280
134-2013-14-Black non-Hispanic-Suspended 11+-External,134,2013-14,Black non-Hispanic,Suspended 11+,0,0.319999993,External,268
134-2013-14-Black non-Hispanic-Suspended 1+-External,134,2013-14,Black non-Hispanic,Suspended 1+,7.090000153,12.90999985,External,268
134-2013-14-Female-Suspended 11+-External,134,2013-14,Female,Suspended 11+,0,0.170000002,External,144
134-2013-14-Female-Suspended 1+-External,134,2013-14,Female,Suspended 1+,5.559999943,7.170000076,External,144
134-2013-14-Free or Reduced Lunch-Suspended 11+-External,134,2013-14,Free or Reduced Lunch,Suspended 11+,0,0.289999992,External,214
134-2013-14-Free or Reduced Lunch-Suspended 1+-External,134,2013-14,Free or Reduced Lunch,Suspended 1+,6.539999962,11.68000031,External,214
