Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
128-2013-14-All Students-Expulsion Rate-External,128,2014,All Students,Expulsion Rate,0.86,0.06,External,116
128-2013-14-All Students-Expulsions-External,128,2014,All Students,Expulsions,1,3,External,116
128-2013-14-All Students-Suspended 1+-External,128,2014,All Students,Suspended 1+,1,1,External,116
128-2013-14-All Students-Suspended 11+-External,128,2014,All Students,Suspended 11+,0,0,External,116
128-2013-14-Black non-Hispanic-Suspended 1+-External,128,2014,Black non-Hispanic,Suspended 1+,1,2,External,71
128-2013-14-Black non-Hispanic-Suspended 11+-External,128,2014,Black non-Hispanic,Suspended 11+,0,0,External,71
128-2013-14-Female-Suspended 1+-External,128,2014,Female,Suspended 1+,2,1,External,56
128-2013-14-Female-Suspended 11+-External,128,2014,Female,Suspended 11+,0,0,External,56
128-2013-14-Free or Reduced Lunch-Suspended 1+-External,128,2014,Free or Reduced Lunch,Suspended 1+,1,1,External,116
128-2013-14-Free or Reduced Lunch-Suspended 11+-External,128,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,116
128-2013-14-Hispanic / Latino-Suspended 11+-External,128,2014,Hispanic / Latino,Suspended 11+,0,0,External,45
128-2013-14-Hispanic / Latino-Suspended 1+-External,128,2014,Hispanic / Latino,Suspended 1+,0,0,External,45
128-2013-14-Male-Suspended 11+-External,128,2014,Male,Suspended 11+,0,0,External,58
128-2013-14-Male-Suspended 1+-External,128,2014,Male,Suspended 1+,0,1,External,58
130-2013-14-All Students-Expulsions-External,130,2014,All Students,Expulsions,0,6,External,426
130-2013-14-All Students-Expulsion Rate-External,130,2014,All Students,Expulsion Rate,0,0.02,External,426
130-2013-14-All Students-Suspended 1+-External,130,2014,All Students,Suspended 1+,13,4,External,426
130-2013-14-All Students-Suspended 11+-External,130,2014,All Students,Suspended 11+,0,0,External,426
130-2013-14-Black non-Hispanic-Suspended 1+-External,130,2014,Black non-Hispanic,Suspended 1+,15,5,External,381
130-2013-14-Black non-Hispanic-Suspended 11+-External,130,2014,Black non-Hispanic,Suspended 11+,0,0,External,381
130-2013-14-Female-Suspended 1+-External,130,2014,Female,Suspended 1+,11,2,External,212
130-2013-14-Female-Suspended 11+-External,130,2014,Female,Suspended 11+,0,0,External,212
130-2013-14-Free or Reduced Lunch-Suspended 11+-External,130,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,345
130-2013-14-Free or Reduced Lunch-Suspended 1+-External,130,2014,Free or Reduced Lunch,Suspended 1+,15,5,External,345
130-2013-14-Hispanic / Latino-Suspended 1+-External,130,2014,Hispanic / Latino,Suspended 1+,3,3,External,31
130-2013-14-Hispanic / Latino-Suspended 11+-External,130,2014,Hispanic / Latino,Suspended 11+,0,0,External,31
130-2013-14-Limited English Proficiency-Suspended 1+-External,130,2014,Limited English Proficiency,Suspended 1+,0,2,External,14
130-2013-14-Limited English Proficiency-Suspended 11+-External,130,2014,Limited English Proficiency,Suspended 11+,0,0,External,14
130-2013-14-Male-Suspended 11+-External,130,2014,Male,Suspended 11+,0,0,External,214
130-2013-14-Male-Suspended 1+-External,130,2014,Male,Suspended 1+,15,6,External,214
130-2013-14-Multiracial-Suspended 11+-External,130,2014,Multiracial,Suspended 11+,0,0,External,10
130-2013-14-Multiracial-Suspended 1+-External,130,2014,Multiracial,Suspended 1+,0,1,External,10
130-2013-14-Special Education-Suspended 1+-External,130,2014,Special Education,Suspended 1+,17,7,External,30
130-2013-14-Special Education-Suspended 11+-External,130,2014,Special Education,Suspended 11+,0,0,External,30
131-2013-14-All Students-Expulsions-External,131,2014,All Students,Expulsions,1,18,External,380
131-2013-14-All Students-Suspended 1+-External,131,2014,All Students,Suspended 1+,5,7,External,380
131-2013-14-All Students-Suspended 11+-External,131,2014,All Students,Suspended 11+,0,0,External,380
131-2013-14-All Students-Expulsion Rate-External,131,2014,All Students,Expulsion Rate,0.26,0.04,External,380
131-2013-14-Black non-Hispanic-Suspended 11+-External,131,2014,Black non-Hispanic,Suspended 11+,0,0,External,335
131-2013-14-Black non-Hispanic-Suspended 1+-External,131,2014,Black non-Hispanic,Suspended 1+,6,9,External,335
131-2013-14-Female-Suspended 11+-External,131,2014,Female,Suspended 11+,0,0,External,187
131-2013-14-Female-Suspended 1+-External,131,2014,Female,Suspended 1+,1,5,External,187
131-2013-14-Free or Reduced Lunch-Suspended 11+-External,131,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,300
131-2013-14-Free or Reduced Lunch-Suspended 1+-External,131,2014,Free or Reduced Lunch,Suspended 1+,6,8,External,300
131-2013-14-Hispanic / Latino-Suspended 11+-External,131,2014,Hispanic / Latino,Suspended 11+,0,0,External,42
131-2013-14-Hispanic / Latino-Suspended 1+-External,131,2014,Hispanic / Latino,Suspended 1+,0,5,External,42
131-2013-14-Limited English Proficiency-Suspended 1+-External,131,2014,Limited English Proficiency,Suspended 1+,0,3,External,34
131-2013-14-Limited English Proficiency-Suspended 11+-External,131,2014,Limited English Proficiency,Suspended 11+,0,0,External,34
131-2013-14-Male-Suspended 1+-External,131,2014,Male,Suspended 1+,9,9,External,192
131-2013-14-Male-Suspended 11+-External,131,2014,Male,Suspended 11+,0,0,External,192
131-2013-14-Special Education-Suspended 1+-External,131,2014,Special Education,Suspended 1+,24,14,External,25
131-2013-14-Special Education-Suspended 11+-External,131,2014,Special Education,Suspended 11+,0,0,External,25
132-2013-14-All Students-Suspended 1+-External,132,2014,All Students,Suspended 1+,2,2,External,303
132-2013-14-All Students-Expulsions-External,132,2014,All Students,Expulsions,0,0,External,303
132-2013-14-All Students-Expulsion Rate-External,132,2014,All Students,Expulsion Rate,0,0,External,303
132-2013-14-All Students-Suspended 11+-External,132,2014,All Students,Suspended 11+,0,0,External,303
132-2013-14-Black non-Hispanic-Suspended 11+-External,132,2014,Black non-Hispanic,Suspended 11+,0,0,External,298
132-2013-14-Black non-Hispanic-Suspended 1+-External,132,2014,Black non-Hispanic,Suspended 1+,2,2,External,298
132-2013-14-Female-Suspended 1+-External,132,2014,Female,Suspended 1+,1,1,External,139
132-2013-14-Female-Suspended 11+-External,132,2014,Female,Suspended 11+,0,0,External,139
132-2013-14-Free or Reduced Lunch-Suspended 1+-External,132,2014,Free or Reduced Lunch,Suspended 1+,2,2,External,270
132-2013-14-Free or Reduced Lunch-Suspended 11+-External,132,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,270
132-2013-14-Male-Suspended 1+-External,132,2014,Male,Suspended 1+,2,3,External,164
132-2013-14-Male-Suspended 11+-External,132,2014,Male,Suspended 11+,0,0,External,164
132-2013-14-Special Education-Suspended 1+-External,132,2014,Special Education,Suspended 1+,0,2,External,23
132-2013-14-Special Education-Suspended 11+-External,132,2014,Special Education,Suspended 11+,0,0,External,23
133-2013-14-All Students-Suspended 11+-External,133,2014,All Students,Suspended 11+,5,1,External,153
133-2013-14-All Students-Suspended 1+-External,133,2014,All Students,Suspended 1+,33,26,External,153
133-2013-14-All Students-Expulsion Rate-External,133,2014,All Students,Expulsion Rate,0.65,0.38,External,153
133-2013-14-All Students-Expulsions-External,133,2014,All Students,Expulsions,1,34,External,153
133-2013-14-Black non-Hispanic-Suspended 11+-External,133,2014,Black non-Hispanic,Suspended 11+,5,2,External,153
133-2013-14-Black non-Hispanic-Suspended 1+-External,133,2014,Black non-Hispanic,Suspended 1+,33,31,External,153
133-2013-14-Female-Suspended 11+-External,133,2014,Female,Suspended 11+,4,1,External,71
133-2013-14-Female-Suspended 1+-External,133,2014,Female,Suspended 1+,37,21,External,71
133-2013-14-Free or Reduced Lunch-Suspended 1+-External,133,2014,Free or Reduced Lunch,Suspended 1+,32,30,External,152
133-2013-14-Free or Reduced Lunch-Suspended 11+-External,133,2014,Free or Reduced Lunch,Suspended 11+,5,2,External,152
133-2013-14-Male-Suspended 1+-External,133,2014,Male,Suspended 1+,29,31,External,82
133-2013-14-Male-Suspended 11+-External,133,2014,Male,Suspended 11+,5,1,External,82
133-2013-14-Special Education-Suspended 11+-External,133,2014,Special Education,Suspended 11+,12,2,External,42
133-2013-14-Special Education-Suspended 1+-External,133,2014,Special Education,Suspended 1+,43,35,External,42
134-2013-14-All Students-Expulsions-External,134,2014,All Students,Expulsions,0,52,External,280
134-2013-14-All Students-Expulsion Rate-External,134,2014,All Students,Expulsion Rate,0,0.09,External,280
134-2013-14-All Students-Suspended 1+-External,134,2014,All Students,Suspended 1+,7,10,External,280
134-2013-14-All Students-Suspended 11+-External,134,2014,All Students,Suspended 11+,0,0,External,280
134-2013-14-Black non-Hispanic-Suspended 11+-External,134,2014,Black non-Hispanic,Suspended 11+,0,0,External,268
134-2013-14-Black non-Hispanic-Suspended 1+-External,134,2014,Black non-Hispanic,Suspended 1+,7,13,External,268
134-2013-14-Female-Suspended 1+-External,134,2014,Female,Suspended 1+,6,7,External,144
134-2013-14-Female-Suspended 11+-External,134,2014,Female,Suspended 11+,0,0,External,144
134-2013-14-Free or Reduced Lunch-Suspended 11+-External,134,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,214
134-2013-14-Free or Reduced Lunch-Suspended 1+-External,134,2014,Free or Reduced Lunch,Suspended 1+,7,12,External,214
134-2013-14-Hispanic / Latino-Suspended 11+-External,134,2014,Hispanic / Latino,Suspended 11+,0,0,External,11
134-2013-14-Hispanic / Latino-Suspended 1+-External,134,2014,Hispanic / Latino,Suspended 1+,0,10,External,11
134-2013-14-Male-Suspended 11+-External,134,2014,Male,Suspended 11+,0,0,External,135
134-2013-14-Male-Suspended 1+-External,134,2014,Male,Suspended 1+,8,13,External,135
134-2013-14-Special Education-Suspended 1+-External,134,2014,Special Education,Suspended 1+,38,18,External,29
134-2013-14-Special Education-Suspended 11+-External,134,2014,Special Education,Suspended 11+,0,0,External,29
135-2013-14-All Students-Suspended 1+-External,135,2014,All Students,Suspended 1+,13,10,External,373
135-2013-14-All Students-Expulsions-External,135,2014,All Students,Expulsions,0,52,External,373
135-2013-14-All Students-Suspended 11+-External,135,2014,All Students,Suspended 11+,0,0,External,373
135-2013-14-All Students-Expulsion Rate-External,135,2014,All Students,Expulsion Rate,0,0.09,External,373
135-2013-14-Black non-Hispanic-Suspended 11+-External,135,2014,Black non-Hispanic,Suspended 11+,0,0,External,348
135-2013-14-Black non-Hispanic-Suspended 1+-External,135,2014,Black non-Hispanic,Suspended 1+,14,13,External,348
135-2013-14-Female-Suspended 1+-External,135,2014,Female,Suspended 1+,9,7,External,183
135-2013-14-Female-Suspended 11+-External,135,2014,Female,Suspended 11+,0,0,External,183
135-2013-14-Free or Reduced Lunch-Suspended 1+-External,135,2014,Free or Reduced Lunch,Suspended 1+,13,12,External,373
135-2013-14-Free or Reduced Lunch-Suspended 11+-External,135,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,373
135-2013-14-Hispanic / Latino-Suspended 1+-External,135,2014,Hispanic / Latino,Suspended 1+,0,10,External,16
135-2013-14-Hispanic / Latino-Suspended 11+-External,135,2014,Hispanic / Latino,Suspended 11+,0,0,External,16
135-2013-14-Limited English Proficiency-Suspended 11+-External,135,2014,Limited English Proficiency,Suspended 11+,0,0,External,21
135-2013-14-Limited English Proficiency-Suspended 1+-External,135,2014,Limited English Proficiency,Suspended 1+,0,4,External,21
135-2013-14-Male-Suspended 1+-External,135,2014,Male,Suspended 1+,17,13,External,190
135-2013-14-Male-Suspended 11+-External,135,2014,Male,Suspended 11+,0,0,External,190
135-2013-14-Special Education-Suspended 11+-External,135,2014,Special Education,Suspended 11+,0,0,External,42
135-2013-14-Special Education-Suspended 1+-External,135,2014,Special Education,Suspended 1+,12,18,External,42
137-2013-14-All Students-Suspended 1+-External,137,2014,All Students,Suspended 1+,1,1,External,149
137-2013-14-All Students-Suspended 11+-External,137,2014,All Students,Suspended 11+,1,0,External,149
137-2013-14-All Students-Expulsion Rate-External,137,2014,All Students,Expulsion Rate,0,0.06,External,149
137-2013-14-All Students-Expulsions-External,137,2014,All Students,Expulsions,0,3,External,149
137-2013-14-Black non-Hispanic-Suspended 11+-External,137,2014,Black non-Hispanic,Suspended 11+,1,0,External,148
137-2013-14-Black non-Hispanic-Suspended 1+-External,137,2014,Black non-Hispanic,Suspended 1+,1,2,External,148
137-2013-14-Female-Suspended 11+-External,137,2014,Female,Suspended 11+,0,0,External,63
137-2013-14-Female-Suspended 1+-External,137,2014,Female,Suspended 1+,0,1,External,63
137-2013-14-Free or Reduced Lunch-Suspended 1+-External,137,2014,Free or Reduced Lunch,Suspended 1+,1,1,External,147
137-2013-14-Free or Reduced Lunch-Suspended 11+-External,137,2014,Free or Reduced Lunch,Suspended 11+,1,0,External,147
137-2013-14-Male-Suspended 1+-External,137,2014,Male,Suspended 1+,2,1,External,85
137-2013-14-Male-Suspended 11+-External,137,2014,Male,Suspended 11+,1,0,External,85
137-2013-14-Special Education-Suspended 11+-External,137,2014,Special Education,Suspended 11+,4,0,External,25
137-2013-14-Special Education-Suspended 1+-External,137,2014,Special Education,Suspended 1+,4,11,External,25
138-2013-14-All Students-Suspended 1+-External,138,2014,All Students,Suspended 1+,3,4,External,263
138-2013-14-All Students-Suspended 11+-External,138,2014,All Students,Suspended 11+,0,0,External,263
138-2013-14-All Students-Expulsion Rate-External,138,2014,All Students,Expulsion Rate,0,0.02,External,263
138-2013-14-All Students-Expulsions-External,138,2014,All Students,Expulsions,0,6,External,263
138-2013-14-Black non-Hispanic-Suspended 1+-External,138,2014,Black non-Hispanic,Suspended 1+,3,5,External,261
138-2013-14-Black non-Hispanic-Suspended 11+-External,138,2014,Black non-Hispanic,Suspended 11+,0,0,External,261
138-2013-14-Female-Suspended 11+-External,138,2014,Female,Suspended 11+,0,0,External,133
138-2013-14-Female-Suspended 1+-External,138,2014,Female,Suspended 1+,2,2,External,133
138-2013-14-Free or Reduced Lunch-Suspended 11+-External,138,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,263
138-2013-14-Free or Reduced Lunch-Suspended 1+-External,138,2014,Free or Reduced Lunch,Suspended 1+,3,5,External,263
138-2013-14-Male-Suspended 1+-External,138,2014,Male,Suspended 1+,4,6,External,130
138-2013-14-Male-Suspended 11+-External,138,2014,Male,Suspended 11+,0,0,External,130
138-2013-14-Special Education-Suspended 1+-External,138,2014,Special Education,Suspended 1+,15,7,External,27
138-2013-14-Special Education-Suspended 11+-External,138,2014,Special Education,Suspended 11+,0,0,External,27
140-2013-14-All Students-Suspended 11+-External,140,2014,All Students,Suspended 11+,0,0,External,161
140-2013-14-All Students-Expulsion Rate-External,140,2014,All Students,Expulsion Rate,0,0,External,161
140-2013-14-All Students-Suspended 1+-External,140,2014,All Students,Suspended 1+,9,1,External,161
140-2013-14-All Students-Expulsions-External,140,2014,All Students,Expulsions,0,0,External,161
140-2013-14-Black non-Hispanic-Suspended 11+-External,140,2014,Black non-Hispanic,Suspended 11+,0,0,External,90
140-2013-14-Black non-Hispanic-Suspended 1+-External,140,2014,Black non-Hispanic,Suspended 1+,12,2,External,90
140-2013-14-Female-Suspended 1+-External,140,2014,Female,Suspended 1+,6,1,External,84
140-2013-14-Female-Suspended 11+-External,140,2014,Female,Suspended 11+,0,0,External,84
140-2013-14-Free or Reduced Lunch-Suspended 11+-External,140,2014,Free or Reduced Lunch,Suspended 11+,0,0,External,159
140-2013-14-Free or Reduced Lunch-Suspended 1+-External,140,2014,Free or Reduced Lunch,Suspended 1+,9,1,External,159
140-2013-14-Hispanic / Latino-Suspended 1+-External,140,2014,Hispanic / Latino,Suspended 1+,0,0,External,35
140-2013-14-Hispanic / Latino-Suspended 11+-External,140,2014,Hispanic / Latino,Suspended 11+,0,0,External,35
140-2013-14-Limited English Proficiency-Suspended 11+-External,140,2014,Limited English Proficiency,Suspended 11+,0,0,External,38
140-2013-14-Limited English Proficiency-Suspended 1+-External,140,2014,Limited English Proficiency,Suspended 1+,5,1,External,38
140-2013-14-Male-Suspended 11+-External,140,2014,Male,Suspended 11+,0,0,External,76
140-2013-14-Male-Suspended 1+-External,140,2014,Male,Suspended 1+,12,2,External,76
140-2013-14-Special Education-Suspended 1+-External,140,2014,Special Education,Suspended 1+,10,1,External,10
140-2013-14-Special Education-Suspended 11+-External,140,2014,Special Education,Suspended 11+,0,0,External,10
140-2013-14-White non-Hispanic-Suspended 1+-External,140,2014,White non-Hispanic,Suspended 1+,8,1,External,24
